method,sweep,config,drift_type,seed,n_detections,n_false_alarms,false_alarms_per_year,budget_met,detection_delay,missed_detections,none_clean,accepted
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.01, 'threshold': 1000.0}",recurring,2,2,0,0.0,True,102.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.01, 'threshold': 1000.0}",recurring,3,2,0,0.0,True,121.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.01, 'threshold': 1000.0}",recurring,4,2,0,0.0,True,111.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.01, 'threshold': 1000.0}",recurring,5,2,0,0.0,True,115.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",none,1,4,4,3.504,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",none,2,8,8,7.008,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",none,3,3,3,2.6279999999999997,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",none,4,3,3,2.6279999999999997,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",none,5,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",sudden,1,3,2,1.752,True,202.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",sudden,2,9,8,7.008,False,8.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",sudden,3,4,3,2.6279999999999997,False,13.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",sudden,4,18,17,14.892,False,11.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",sudden,5,13,12,10.511999999999999,False,11.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",gradual,1,18,17,14.892,False,295.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",gradual,2,11,10,8.76,False,111.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",gradual,3,7,6,5.255999999999999,False,194.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",gradual,4,11,10,8.76,False,152.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",gradual,5,6,5,4.38,False,155.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",recurring,1,5,3,2.6279999999999997,False,14.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",recurring,2,15,13,11.388,False,10.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",recurring,3,9,7,6.132,False,16.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",recurring,4,14,12,10.511999999999999,False,13.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 200.0}",recurring,5,4,2,1.752,True,15.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",none,1,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",none,2,1,1,0.876,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",none,3,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",none,4,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",none,5,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",sudden,1,1,0,0.0,True,37.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",sudden,2,1,0,0.0,True,10.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",sudden,3,1,0,0.0,True,33.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",sudden,4,1,0,0.0,True,21.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",sudden,5,1,0,0.0,True,26.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",gradual,1,3,2,1.752,True,250.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",gradual,2,4,3,2.6279999999999997,False,150.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",gradual,3,3,2,1.752,True,245.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",gradual,4,4,3,2.6279999999999997,False,202.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",gradual,5,3,2,1.752,True,246.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",recurring,1,2,0,0.0,True,26.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",recurring,2,2,0,0.0,True,17.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",recurring,3,2,0,0.0,True,31.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",recurring,4,2,0,0.0,True,20.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 300.0}",recurring,5,2,0,0.0,True,28.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",sudden,1,1,0,0.0,True,48.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",sudden,2,1,0,0.0,True,25.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",sudden,3,1,0,0.0,True,46.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",sudden,4,1,0,0.0,True,42.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",sudden,5,1,0,0.0,True,44.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",gradual,1,3,2,1.752,True,296.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",gradual,2,3,2,1.752,True,203.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",gradual,3,3,2,1.752,True,294.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",gradual,4,3,2,1.752,True,254.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",gradual,5,3,2,1.752,True,294.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",recurring,1,2,0,0.0,True,36.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",recurring,2,2,0,0.0,True,32.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",recurring,3,2,0,0.0,True,45.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",recurring,4,2,0,0.0,True,36.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 400.0}",recurring,5,2,0,0.0,True,43.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",sudden,1,1,0,0.0,True,56.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",sudden,2,1,0,0.0,True,43.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",sudden,3,1,0,0.0,True,54.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",sudden,4,1,0,0.0,True,51.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",sudden,5,1,0,0.0,True,52.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",gradual,1,3,2,1.752,True,341.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",gradual,2,3,2,1.752,True,254.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",gradual,3,2,1,0.876,True,338.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",gradual,4,3,2,1.752,True,302.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",gradual,5,2,1,0.876,True,339.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",recurring,1,2,0,0.0,True,51.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",recurring,2,2,0,0.0,True,39.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",recurring,3,2,0,0.0,True,56.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",recurring,4,2,0,0.0,True,49.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 500.0}",recurring,5,2,0,0.0,True,55.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",sudden,1,1,0,0.0,True,94.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",sudden,2,1,0,0.0,True,66.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",sudden,3,1,0,0.0,True,91.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",sudden,4,1,0,0.0,True,85.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",sudden,5,1,0,0.0,True,90.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",gradual,1,2,1,0.876,True,434.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",gradual,2,2,1,0.876,True,384.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",gradual,3,2,1,0.876,True,431.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",gradual,4,2,1,0.876,True,427.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",gradual,5,2,1,0.876,True,433.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",recurring,1,2,0,0.0,True,81.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",recurring,2,2,0,0.0,True,78.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",recurring,3,2,0,0.0,True,89.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",recurring,4,2,0,0.0,True,79.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 750.0}",recurring,5,2,0,0.0,True,87.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",sudden,1,1,0,0.0,True,119.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",sudden,2,1,0,0.0,True,101.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",sudden,3,1,0,0.0,True,115.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",sudden,4,1,0,0.0,True,108.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",sudden,5,1,0,0.0,True,112.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",gradual,1,2,1,0.876,True,493.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",gradual,2,2,1,0.876,True,448.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",gradual,3,2,1,0.876,True,490.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",gradual,4,2,1,0.876,True,487.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",gradual,5,2,1,0.876,True,492.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",recurring,1,2,0,0.0,True,113.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",recurring,2,2,0,0.0,True,102.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",recurring,3,2,0,0.0,True,121.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",recurring,4,2,0,0.0,True,111.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 30, 'delta': 0.01, 'threshold': 1000.0}",recurring,5,2,0,0.0,True,115.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",none,1,4,4,3.504,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",none,2,8,8,7.008,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",none,3,3,3,2.6279999999999997,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",none,4,3,3,2.6279999999999997,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",none,5,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",sudden,1,3,2,1.752,True,202.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",sudden,2,9,8,7.008,False,8.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",sudden,3,4,3,2.6279999999999997,False,13.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",sudden,4,18,17,14.892,False,11.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",sudden,5,13,12,10.511999999999999,False,11.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",gradual,1,18,17,14.892,False,295.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",gradual,2,11,10,8.76,False,111.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",gradual,3,7,6,5.255999999999999,False,194.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",gradual,4,11,10,8.76,False,152.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",gradual,5,6,5,4.38,False,155.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",recurring,1,5,3,2.6279999999999997,False,14.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",recurring,2,15,13,11.388,False,10.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",recurring,3,9,7,6.132,False,16.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",recurring,4,14,12,10.511999999999999,False,13.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 200.0}",recurring,5,4,2,1.752,True,15.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",none,1,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",none,2,1,1,0.876,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",none,3,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",none,4,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",none,5,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",sudden,1,1,0,0.0,True,37.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",sudden,2,1,0,0.0,True,10.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",sudden,3,1,0,0.0,True,33.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",sudden,4,1,0,0.0,True,21.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",sudden,5,1,0,0.0,True,26.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",gradual,1,3,2,1.752,True,250.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",gradual,2,4,3,2.6279999999999997,False,150.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",gradual,3,3,2,1.752,True,245.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",gradual,4,4,3,2.6279999999999997,False,202.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",gradual,5,3,2,1.752,True,246.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",recurring,1,2,0,0.0,True,26.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",recurring,2,2,0,0.0,True,17.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",recurring,3,2,0,0.0,True,31.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",recurring,4,2,0,0.0,True,20.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 300.0}",recurring,5,2,0,0.0,True,28.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",sudden,1,1,0,0.0,True,48.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",sudden,2,1,0,0.0,True,25.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",sudden,3,1,0,0.0,True,46.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",sudden,4,1,0,0.0,True,42.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",sudden,5,1,0,0.0,True,44.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",gradual,1,3,2,1.752,True,296.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",gradual,2,3,2,1.752,True,203.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 50, 'delta': 0.01, 'threshold': 400.0}",gradual,3,3,2,1.752,True,294.0,0,True,True
